update,lifetime,rounds,timeouts,winrate,wr_old,wr_new,wr_script,wr_pin,dealt,taken,hits,mean_combo,max_combo,blk,clk,jmp,whiff,aim_bias,avg_reward,ploss,vloss,staleness,wr_turtle,wr_rusher,wr_kiter,wr_boxer,ent_move,ent_click,ent_block,ent_jump,aim_std,res_yaw,res_pitch,move_top,move_top_frac,wr_trader,mean_combo_taken,max_combo_taken,first_blood,trade_frac,blk_eff,idle_frac,ties,wr_gear_up,wr_gear_dn
35,,15,0,0.8,0.8,0.6666666666666666,1.0,0.7142857142857143,298.5424003600001,213.09279693,127,1.7874015748031495,5,0.05859375,0.7568359375,0.0205078125,0.19210526315789472,1.0474454753557148,14.668183812552014,-0.0433037132024765,10.23209285736084,1.00634765625,nan,nan,1.0,1.0,0.31778475642204285,0.4737795889377594,0.09336637705564499,0.0,0.3640587329864502,-0.15864194929599762,0.15943360328674316,0,0.58984375,,,,,,,,,,
36,,16,0,0.6875,0.3333333333333333,0.6666666666666666,1.0,0.5,284.45600049999985,230.92240379999993,129,1.930232558139535,5,0.0537109375,0.7578125,0.01953125,0.1683673469387755,1.1524113354187788,10.707650352388976,-0.03177489712834358,8.889070510864258,1.0029296875,1.0,nan,1.0,1.0,0.31238266825675964,0.4724022448062897,0.08557227998971939,0.0,0.36405444145202637,-0.1950574815273285,0.06407862901687622,0,0.49755859375,,,,,,,,,,
37,,16,0,0.625,0.2,0.0,0.9,0.0,286.3183996,215.92799799999997,122,2.0163934426229506,7,0.0595703125,0.76611328125,0.01708984375,0.10068649885583524,0.8493510870727375,10.67487918359246,-0.07354065775871277,7.692961692810059,1.0029296875,1.0,1.0,1.0,0.8,0.33930009603500366,0.4276283085346222,0.09769073128700256,0.0,0.3642251491546631,-0.17697975039482117,0.14299437403678894,0,0.54150390625,,,,,,,,,,
38,,15,0,0.6,0.42857142857142855,0.5,0.8333333333333334,0.5,272.5512050400002,213.96240048599995,127,2.141732283464567,10,0.06689453125,0.7783203125,0.02099609375,0.2054176072234763,1.178666650238546,10.293276225195093,0.0014364272356033325,8.917856216430664,1.0029296875,1.0,1.0,0.5,1.0,0.3243987560272217,0.453500896692276,0.09615696966648102,0.0,0.364396870136261,-0.1334482729434967,0.15005582571029663,0,0.5673828125,,,,,,,,,,
39,,17,0,0.7058823529411765,0.4,0.6,1.0,0.6,315.96960254099986,208.25919921399992,142,2.3661971830985915,8,0.06494140625,0.7431640625,0.02294921875,0.1686182669789227,1.0444594302449237,13.90613472477763,0.0194176584482193,9.148443222045898,1.001953125,1.0,nan,1.0,1.0,0.3174173831939697,0.44563573598861694,0.13084933161735535,0.0,0.3643246293067932,-0.13875773549079895,0.2407112717628479,0,0.71533203125,,,,,,,,,,
40,,17,0,0.6470588235294118,0.4,0.0,0.9,0.5,314.39840139999995,242.41039819999997,137,1.8613138686131387,8,0.06396484375,0.74658203125,0.01953125,0.19953051643192488,0.8482953386988444,11.19306952058251,0.08386220037937164,9.888725280761719,1.003419638495359,1.0,1.0,1.0,0.6666666666666666,0.3134614825248718,0.44129815697669983,0.10638546198606491,0.0,0.3641936779022217,-0.15169797837734222,0.2335338592529297,0,0.65380859375,,,,,,,,,,
41,,15,0,0.7333333333333333,0.4,0.5,1.0,0.75,276.4480045,212.88400317000003,128,2.015625,8,0.06884765625,0.775390625,0.02197265625,0.14659685863874344,0.7845248908549136,12.151854094566495,0.052870430052280426,7.197254657745361,1.00537109375,1.0,1.0,1.0,nan,0.3239978551864624,0.4214218854904175,0.11980772018432617,0.0,0.36391735076904297,-0.127008318901062,0.1856425702571869,0,0.62841796875,,,,,,,,,,
42,,16,0,0.8125,0.6,1.0,0.8333333333333334,0.75,290.20400019999994,217.3711981,124,1.6774193548387097,6,0.06591796875,0.7607421875,0.02001953125,0.22170900692840648,0.8312362927097116,13.389860085654728,0.07130412757396698,8.03614330291748,1.00634765625,0.5,1.0,nan,1.0,0.3532927930355072,0.42093271017074585,0.09649437665939331,0.0,0.3636428713798523,-0.14399363100528717,0.15456156432628632,0,0.64013671875,,,,,,,,,,
43,,16,0,0.8125,0.6666666666666666,0.6666666666666666,0.9,0.7142857142857143,314.3840009999999,216.08320009999994,147,1.7959183673469388,7,0.06884765625,0.78369140625,0.0263671875,0.162426614481409,0.8805308762321521,16.10268588178249,0.13908126950263977,8.089859008789062,1.00537109375,1.0,nan,0.6666666666666666,1.0,0.38003504276275635,0.44435548782348633,0.10064773261547089,0.0,0.3635237216949463,-0.13365235924720764,0.12741251289844513,0,0.6318359375,,,,,,,,,,
44,,15,0,0.8,0.5,0.3333333333333333,1.0,1.0,295.88800080000004,191.43760309999996,131,2.183206106870229,8,0.06298828125,0.814453125,0.02294921875,0.17381974248927037,1.1001745728323404,17.22563033734108,0.09973042458295822,8.17657470703125,1.0029296875,1.0,1.0,1.0,1.0,0.349800169467926,0.37238889932632446,0.10018803179264069,0.0,0.36384230852127075,-0.16932174563407898,0.053700901567935944,0,0.5625,,,,,,,,,,
45,,17,0,0.5294117647058824,0.0,0.8,0.8333333333333334,0.5,298.2240019000001,259.1032034,128,1.9609375,8,0.05712890625,0.83349609375,0.02001953125,0.21264367816091953,1.4147430883158,5.646467526495932,-0.021223342046141624,8.94800090789795,1.00341796875,nan,1.0,nan,0.8,0.3430512547492981,0.35867592692375183,0.08085805177688599,0.0,0.36395493149757385,-0.11650864034891129,0.005024660378694534,0,0.548828125,,,,,,,,,,
46,,17,0,0.6470588235294118,0.25,0.25,1.0,0.6666666666666666,308.26960415,204.1400035299999,137,2.4744525547445257,10,0.05615234375,0.8310546875,0.0234375,0.1794871794871795,1.1386165187649806,13.675347544168982,0.07577836513519287,12.586202621459961,1.00244140625,1.0,nan,1.0,1.0,0.36341047286987305,0.3518525958061218,0.11789150536060333,0.0,0.36402595043182373,-0.13129794597625732,0.16754555702209473,0,0.60546875,,,,,,,,,,
47,,17,0,0.5294117647058824,0.2857142857142857,0.25,1.0,0.2,290.8800015159998,267.37440487,124,1.6290322580645162,6,0.0546875,0.84423828125,0.0166015625,0.19743589743589743,1.2602435127519795,4.087998177212876,0.0676482692360878,10.626825332641602,1.0029296875,1.0,1.0,1.0,1.0,0.3415416479110718,0.31306445598602295,0.09182243049144745,0.0,0.36399611830711365,-0.11230719834566116,0.03263310343027115,0,0.49462890625,,,,,,,,,,
48,,17,0,0.7058823529411765,0.5714285714285714,0.6666666666666666,0.8571428571428571,0.75,313.5840037,219.03520649999987,136,1.9558823529411764,8,0.05224609375,0.853515625,0.021484375,0.17136150234741784,0.9473206122050983,13.13508731087345,0.07423954457044601,9.441211700439453,1.00341796875,1.0,1.0,1.0,0.0,0.31176429986953735,0.32254624366760254,0.10484297573566437,0.0,0.36399364471435547,-0.14514440298080444,0.1370079666376114,0,0.5703125,,,,,,,,,,
49,,17,0,0.7058823529411765,0.4,0.5,1.0,0.7142857142857143,315.39839830000005,244.12720234999998,140,1.9285714285714286,8,0.04638671875,0.85400390625,0.0205078125,0.2159090909090909,1.48544847378325,11.352231515914939,-0.0018325857818126678,6.803380012512207,1.0029296875,1.0,1.0,nan,1.0,0.3154860734939575,0.3227751851081848,0.10313452780246735,0.0,0.3636854887008667,-0.13848796486854553,0.1486438512802124,0,0.58837890625,,,,,,,,,,
50,,17,0,0.7647058823529411,0.6666666666666666,0.75,0.8571428571428571,0.8333333333333334,323.16799904000004,269.05600150000004,141,1.6453900709219857,6,0.04443359375,0.861328125,0.0185546875,0.1662971175166297,0.6988043448885425,11.064777428584671,-0.006045497953891754,10.040648460388184,1.00244140625,nan,0.5,1.0,1.0,0.3416854739189148,0.31894469261169434,0.09910134971141815,0.0,0.3635256886482239,-0.11808746308088303,0.12165245413780212,0,0.6083984375,,,,,,,,,,
51,,18,0,0.5555555555555556,0.3333333333333333,0.625,0.75,0.7142857142857143,319.0616018,282.6176004,145,1.7862068965517242,7,0.06591796875,0.88720703125,0.01708984375,0.18566176470588236,0.9811140699177009,5.205019104049516,0.028649767860770226,12.026270866394043,1.00537109375,0.0,1.0,nan,1.0,0.3458726108074188,0.2838036119937897,0.10109801590442657,0.0,0.3635181784629822,-0.12900370359420776,0.03864014521241188,0,0.53759765625,,,,,,,,,,
52,,17,0,0.8235294117647058,0.6,0.6666666666666666,1.0,1.0,326.6199999999998,222.6855979,148,2.1283783783783785,7,0.0498046875,0.84521484375,0.02099609375,0.16789667896678967,0.7428583748265545,16.783122159675422,0.023406390100717545,8.61179256439209,1.0029296875,1.0,1.0,1.0,1.0,0.3821811079978943,0.35544127225875854,0.11235654354095459,0.0,0.36339569091796875,-0.14492899179458618,0.1776999533176422,0,0.6767578125,,,,,,,,,,
53,,17,0,0.8235294117647058,0.8333333333333334,0.5,1.0,0.75,332.27040166000006,220.3336019,141,1.872340425531915,6,0.07666015625,0.83642578125,0.021484375,0.19111111111111112,1.046211351041549,16.576697772966497,0.1307285577058792,12.446182250976562,1.00537109375,1.0,1.0,1.0,1.0,0.3346429467201233,0.34506991505622864,0.11330641806125641,0.0,0.36318665742874146,-0.16527849435806274,0.13911345601081848,0,0.634765625,,,,,,,,,,
54,,17,0,0.5882352941176471,0.6666666666666666,0.5,0.6,0.8,318.82320354999996,232.79760719999993,138,2.3405797101449277,10,0.056640625,0.8564453125,0.01904296875,0.16028708133971292,1.0668773426548332,10.634972965742193,-0.04786016047000885,11.6649169921875,1.00634765625,nan,0.0,1.0,0.6666666666666666,0.33695104718208313,0.3323194980621338,0.10704291611909866,0.0,0.36306101083755493,-0.16812977194786072,0.10394470393657684,0,0.60986328125,,,,,,,,,,
55,,19,0,0.7894736842105263,0.5,0.6666666666666666,0.8571428571428571,1.0,367.58640304999994,237.89760429999995,167,2.053892215568862,7,0.06689453125,0.85693359375,0.0244140625,0.11163522012578617,0.7137229120871531,17.771468538223655,0.01601935364305973,10.914478302001953,1.00537109375,1.0,0.3333333333333333,nan,1.0,0.30658483505249023,0.3502582609653473,0.13992497324943542,0.0,0.3632286787033081,-0.19022169709205627,0.21313408017158508,0,0.740234375,,,,,,,,,,
56,,18,0,0.7777777777777778,0.8,0.625,1.0,0.4,342.0335996999999,256.1256035959999,156,1.9487179487179487,8,0.068359375,0.8583984375,0.01953125,0.18237704918032788,0.8417900943185507,13.607465387868452,-0.00765768438577652,9.798906326293945,1.00244140625,1.0,1.0,1.0,1.0,0.3648499548435211,0.315171480178833,0.12718285620212555,0.0,0.3632190227508545,-0.20149114727973938,0.08678442239761353,0,0.67578125,,,,,,,,,,
57,,19,0,0.6842105263157895,0.25,0.75,0.8181818181818182,0.3333333333333333,358.31040186999985,254.56800279999996,161,1.9751552795031055,8,0.06201171875,0.8603515625,0.02197265625,0.12979890310786105,0.5853958144966288,13.837833326165612,-0.05723905190825462,8.021749496459961,1.00244140625,1.0,0.5,1.0,1.0,0.383999228477478,0.30658453702926636,0.12497884035110474,0.0,0.362968772649765,-0.24308538436889648,0.15488281846046448,0,0.68408203125,,,,,,,,,,
58,,17,0,0.7058823529411765,0.3333333333333333,1.0,0.8571428571428571,0.7142857142857143,326.7552029,247.75040079999994,151,1.8675496688741722,7,0.07373046875,0.87841796875,0.0234375,0.18317757009345795,0.47631520015932016,12.300148933077201,0.11120747774839401,10.946288108825684,1.00537109375,1.0,0.75,1.0,1.0,0.3657096028327942,0.29289448261260986,0.1394495964050293,0.0,0.36294257640838623,-0.20230592787265778,0.12490488588809967,0,0.65478515625,,,,,,,,,,
59,,18,0,0.5,0.0,0.45454545454545453,0.8,0.42857142857142855,335.12000774,296.3120004,144,1.7638888888888888,6,0.06201171875,0.86572265625,0.0205078125,0.1875,0.9525011495404752,5.025585032563846,-0.000619860365986824,12.191949844360352,1.0029296875,1.0,1.0,nan,0.5,0.35195428133010864,0.2567105293273926,0.0866733267903328,0.0,0.36279749870300293,-0.20782610774040222,0.03212738782167435,0,0.65185546875,,,,,,,,,,
60,,18,0,0.6111111111111112,0.2,0.25,1.0,0.5,320.39359814599993,269.54480201999985,140,1.9285714285714286,7,0.05859375,0.9111328125,0.01806640625,0.18902439024390244,0.7209037248866141,7.99041544485573,0.04491937905550003,11.653383255004883,1.0048875855327468,1.0,1.0,1.0,1.0,0.3057911992073059,0.2239178717136383,0.1085483729839325,0.0,0.36228013038635254,-0.22615987062454224,0.06991907954216003,0,0.7021484375,,,,,,,,,,
61,,19,0,0.7368421052631579,0.7777777777777778,0.5,0.75,0.625,372.37759963000025,274.68080689999994,162,1.8271604938271604,8,0.05615234375,0.8974609375,0.0224609375,0.12237762237762238,0.6739006053483879,12.85895218113861,-0.06692910194396973,10.558944702148438,1.0029296875,0.8,0.6666666666666666,nan,nan,0.3062891364097595,0.24305929243564606,0.11821611225605011,0.0,0.3619968891143799,-0.18866293132305145,0.1380997896194458,0,0.75830078125,,,,,,,,,,
62,,20,0,0.75,0.5714285714285714,0.5,1.0,1.0,372.76080109999987,276.6400003,169,2.0118343195266273,7,0.06787109375,0.91748046875,0.0244140625,0.2195540308747856,0.4291276871952527,13.690844579010967,0.02090403251349926,15.950234413146973,1.0029296875,1.0,1.0,nan,1.0,0.305550754070282,0.22289563715457916,0.1079128086566925,0.0,0.362011194229126,-0.21323631703853607,0.10838285833597183,0,0.74072265625,,,,,,,,,,
63,,18,0,0.8333333333333334,0.75,0.6666666666666666,1.0,0.8,348.02240049999983,246.765606,159,2.0628930817610063,9,0.04833984375,0.8974609375,0.0234375,0.15028901734104047,0.8171596951401406,16.50725246051371,-0.012210136279463768,11.03368091583252,1.0029296875,1.0,1.0,1.0,1.0,0.3225192129611969,0.26169246435165405,0.11366355419158936,0.0,0.361945778131485,-0.21935245394706726,0.15676045417785645,0,0.81005859375,,,,,,,,,,
64,,19,0,0.6842105263157895,0.6666666666666666,0.0,0.7777777777777778,0.625,355.1216014000002,282.3496030999999,155,1.8903225806451613,7,0.078125,0.89453125,0.02001953125,0.14675052410901468,0.48941730481025214,10.771789901586207,0.07317442446947098,9.961016654968262,1.00634765625,1.0,1.0,0.5,0.75,0.35630035400390625,0.26063376665115356,0.16079100966453552,0.0,0.36217397451400757,-0.18930481374263763,0.1594563126564026,0,0.78271484375,,,,,,,,,,
65,,20,0,0.7,0.6,0.5714285714285714,0.875,0.5714285714285714,389.2639986999997,316.08400050000006,165,1.5212121212121212,5,0.05810546875,0.9091796875,0.01904296875,0.15653775322283608,0.6393751313993793,9.267457528049466,0.022459033876657486,8.71474838256836,1.0029296875,1.0,0.0,1.0,1.0,0.31020647287368774,0.26403212547302246,0.13254597783088684,0.0,0.36229854822158813,-0.2273867130279541,0.12841874361038208,0,0.80859375,,,,,,,,,,
66,,19,0,0.7894736842105263,0.8333333333333334,0.25,1.0,0.8,376.6080041999999,271.7944014999998,168,2.017857142857143,10,0.09619140625,0.89501953125,0.0234375,0.1140495867768595,0.5538941630744512,15.050786716590329,-0.060860827565193176,10.551114082336426,1.00537109375,1.0,1.0,1.0,1.0,0.352838397026062,0.2635345160961151,0.18178847432136536,0.0,0.36204779148101807,-0.2085391730070114,0.17655201256275177,0,0.849609375,,,,,,,,,,
67,,19,0,0.9473684210526315,1.0,0.75,1.0,1.0,378.5920001299998,223.90800289999993,179,2.3798882681564244,9,0.1708984375,0.9189453125,0.02978515625,0.12096774193548387,0.6684386273528329,23.560753599850333,0.017695486545562744,6.650182723999023,1.0029296875,1.0,1.0,1.0,1.0,0.37131643295288086,0.2979392111301422,0.22900539636611938,0.0,0.362037718296051,-0.21809503436088562,0.23425309360027313,0,0.8310546875,,,,,,,,,,
68,,19,0,0.7368421052631579,0.8333333333333334,0.42857142857142855,1.0,0.42857142857142855,354.54159950000013,296.95519944000006,157,1.713375796178344,5,0.10693359375,0.91015625,0.0205078125,0.18480492813141683,0.7187136025268211,10.50363295310568,-0.019784409552812576,8.129562377929688,1.0029296875,1.0,1.0,nan,1.0,0.4030179977416992,0.2365846484899521,0.17656761407852173,0.0,0.3622187376022339,-0.23221802711486816,0.09471012651920319,0,0.7548828125,,,,,,,,,,
69,,19,0,0.631578947368421,0.2857142857142857,0.8,0.8571428571428571,0.5,359.53440139999987,286.57440169999995,152,1.6776315789473684,5,0.11083984375,0.91015625,0.0205078125,0.15021459227467812,0.7102763986899575,8.51166924018497,0.029548365622758865,7.058950424194336,1.00537109375,1.0,1.0,1.0,0.6666666666666666,0.401991605758667,0.22745761275291443,0.1473516821861267,0.0,0.36203819513320923,-0.25538355112075806,0.0337560698390007,0,0.6943359375,,,,,,,,,,
70,,18,0,0.6666666666666666,0.5,0.25,1.0,0.6,349.33440290799984,249.0592040999999,156,2.08974358974359,8,0.1279296875,0.91650390625,0.0234375,0.16292134831460675,0.792753810174859,13.284204120059652,-0.15108400583267212,8.517090797424316,1.0029296875,1.0,1.0,nan,1.0,0.4607086777687073,0.2642097771167755,0.1682519018650055,0.0,0.36201339960098267,-0.24374772608280182,0.1012115553021431,0,0.7099609375,,,,,,,,,,
71,,18,0,0.8333333333333334,0.625,1.0,1.0,0.8,355.94400219999994,259.38800532999994,159,1.9559748427672956,7,0.1005859375,0.90771484375,0.02197265625,0.15517241379310345,0.7196891239154254,15.45925318557062,0.02210879698395729,10.591487884521484,1.00634765625,1.0,1.0,1.0,1.0,0.4163585901260376,0.263701856136322,0.18062296509742737,0.0,0.3620959520339966,-0.21692770719528198,0.16293010115623474,0,0.736328125,,,,,,,,,,
72,,19,0,0.7894736842105263,0.6,0.75,0.9,1.0,373.54159995000003,277.2543999299999,170,1.911764705882353,7,0.154296875,0.900390625,0.02294921875,0.1426448736998514,0.6304975298999014,14.553684016177682,0.1516384333372116,9.03813648223877,1.0029296875,1.0,0.75,1.0,1.0,0.4435240626335144,0.28597643971443176,0.21886186301708221,0.0,0.3621169626712799,-0.17291440069675446,0.1780892312526703,0,0.7529296875,,,,,,,,,,
73,,19,0,0.6842105263157895,0.3333333333333333,0.5,1.0,0.7777777777777778,356.4935998400002,241.35200236,161,2.080745341614907,9,0.16748046875,0.89208984375,0.02392578125,0.1362763915547025,0.6953186629318773,14.233649978197871,0.02219219133257866,9.575468063354492,1.00341796875,1.0,1.0,1.0,1.0,0.45074671506881714,0.2623487114906311,0.19265714287757874,0.0,0.3618723154067993,-0.18903565406799316,0.1695815771818161,0,0.71923828125,,,,,,,,,,
74,,18,0,0.7222222222222222,0.5,0.6666666666666666,1.0,0.5,353.1192018399996,253.9272033,163,2.0245398773006134,8,0.1484375,0.8916015625,0.0263671875,0.15225563909774437,0.667258780921556,14.054848963335468,0.06368622928857803,10.175045013427734,1.0029296875,1.0,nan,1.0,1.0,0.45716723799705505,0.295615553855896,0.20568662881851196,0.0,0.361857533454895,-0.20476451516151428,0.1833798736333847,0,0.73779296875,,,,,,,,,,
75,,20,0,0.8,1.0,0.5714285714285714,0.9,0.8571428571428571,382.9184004199999,250.23440119999995,170,2.0823529411764707,9,0.1669921875,0.89404296875,0.02392578125,0.1759581881533101,0.8905721152823738,16.478733916686952,0.082628034055233,8.908178329467773,1.0029296875,0.75,1.0,1.0,1.0,0.4748137891292572,0.30869951844215393,0.23935115337371826,0.0,0.36162883043289185,-0.16507843136787415,0.19105497002601624,0,0.73486328125,,,,,,,,,,
76,,17,0,0.8823529411764706,0.5,1.0,0.9166666666666666,0.6666666666666666,337.30159979999985,248.07359850000006,153,1.9542483660130718,7,0.17724609375,0.89794921875,0.02294921875,0.1596330275229358,0.14972087732504846,16.413033383596247,-0.08813557028770447,8.27081298828125,1.00244140625,0.8,1.0,nan,1.0,0.5337907075881958,0.3132898211479187,0.24082931876182556,0.0,0.3612080216407776,-0.1793910562992096,0.18190911412239075,0,0.6982421875,,,,,,,,,,
77,,16,0,0.625,0.3333333333333333,0.0,1.0,0.4444444444444444,300.25360064,263.20880323,136,1.9852941176470589,8,0.16552734375,0.86962890625,0.02001953125,0.15789473684210525,0.6770983137672805,8.420810103217349,-0.06656784564256668,9.119402885437012,1.00537109375,1.0,1.0,1.0,1.0,0.43030431866645813,0.33034253120422363,0.2140473872423172,0.0,0.3612906336784363,-0.19054239988327026,0.06977429986000061,0,0.69921875,,,,,,,,,,
78,,17,0,0.7647058823529411,0.5714285714285714,0.75,1.0,0.6,329.106399684,231.13280389999997,154,2.0974025974025974,10,0.16064453125,0.86181640625,0.0205078125,0.13358070500927643,1.24401627240974,15.734037471120082,0.03893638402223587,7.001263618469238,1.00244140625,1.0,1.0,1.0,nan,0.46266016364097595,0.3386049270629883,0.2373456209897995,0.0,0.36143213510513306,-0.2081516683101654,0.05259338766336441,0,0.7138671875,,,,,,,,,,
79,,16,0,0.75,0.75,0.0,0.8571428571428571,0.8,312.02399849999995,217.70959939999986,134,1.7611940298507462,7,0.20263671875,0.82763671875,0.0234375,0.1306930693069307,0.6199164766678114,12.47266517341908,0.04094304144382477,6.198955059051514,1.00244140625,1.0,0.0,1.0,1.0,0.47446900606155396,0.4216657280921936,0.27941015362739563,0.0,0.36135831475257874,-0.15239892899990082,0.1677131950855255,0,0.75732421875,,,,,,,,,,
80,,15,0,0.7333333333333333,0.6,0.5,1.0,0.5,289.8064,216.06319929999995,125,1.872,9,0.19921875,0.82080078125,0.02099609375,0.17560975609756097,0.6405832263337711,12.620994346379396,0.11680082231760025,9.248257637023926,1.00244140625,1.0,1.0,nan,1.0,0.4547833800315857,0.4376300573348999,0.2851039469242096,0.0,0.3613898456096649,-0.17448025941848755,0.07722869515419006,0,0.79296875,,,,,,,,,,
81,,18,0,0.6666666666666666,0.5,1.0,1.0,0.6,347.1080000500001,253.83440359999997,148,2.1013513513513513,10,0.19970703125,0.81494140625,0.0185546875,0.1365079365079365,0.5941609062295419,11.707595181229827,0.08238325268030167,8.819472312927246,1.00341796875,nan,1.0,1.0,1.0,0.3713173270225525,0.4493921399116516,0.23912052810192108,0.0,0.361555814743042,-0.20453056693077087,0.017556684091687202,0,0.7900390625,,,,,,,,,,
82,,17,0,0.8235294117647058,1.0,0.5714285714285714,1.0,1.0,338.488001,226.53840270999993,148,2.135135135135135,9,0.22509765625,0.80908203125,0.021484375,0.21256038647342995,0.7950865151809087,17.550640230882244,0.06882944703102112,8.37511157989502,1.00244140625,1.0,1.0,1.0,1.0,0.44358891248703003,0.425914466381073,0.26617467403411865,0.0,0.3618326783180237,-0.21568521857261658,0.11718153208494186,0,0.81103515625,,,,,,,,,,
83,,16,0,0.5625,0.2,0.5,0.7777777777777778,0.2857142857142857,298.9776006999999,222.01760140000007,130,2.1,10,0.20263671875,0.79052734375,0.02099609375,0.16241299303944315,0.6688241206351486,9.546962025901198,0.00781727209687233,8.145905494689941,1.0029296875,0.5,1.0,nan,1.0,0.44476643204689026,0.4510459899902344,0.26004713773727417,0.0,0.3621935546398163,-0.17790523171424866,0.10383297502994537,0,0.7607421875,,,,,,,,,,
84,,16,0,0.8125,0.3333333333333333,0.8333333333333334,1.0,1.0,311.0439973,233.61120505999997,142,1.8309859154929577,8,0.1982421875,0.7841796875,0.0205078125,0.14220183486238533,0.6007986748242167,14.746240930354006,0.09772716462612152,12.220510482788086,1.0029296875,1.0,1.0,1.0,1.0,0.40793612599372864,0.45000898838043213,0.2545948326587677,0.0,0.3623850643634796,-0.2019837200641632,0.05915992707014084,0,0.80322265625,,,,,,,,,,
85,,16,0,0.5625,0.6666666666666666,0.0,1.0,0.5,289.04799899999983,257.98080047999997,124,1.4838709677419355,4,0.13623046875,0.75830078125,0.015625,0.1870967741935484,0.7086664471648094,4.331947455427041,0.002316568046808243,6.922974109649658,1.00634765625,1.0,nan,1.0,1.0,0.38410675525665283,0.44757115840911865,0.19832074642181396,0.0,0.36213013529777527,-0.23817935585975647,0.0477660708129406,0,0.81884765625,,,,,,,,,,
86,,18,0,0.7222222222222222,0.6,0.0,0.9090909090909091,0.7142857142857143,335.9192007999999,270.0944007,145,1.9448275862068964,10,0.177734375,0.79150390625,0.0205078125,0.1693227091633466,0.5971801188750617,11.377030135686946,0.027949783951044083,9.54991340637207,1.0029296875,1.0,0.8,1.0,1.0,0.4359099864959717,0.413562536239624,0.23234008252620697,0.0,0.3619358539581299,-0.21553701162338257,-0.01082189753651619,0,0.7265625,,,,,,,,,,
87,,16,0,0.75,0.8333333333333334,0.0,1.0,0.3333333333333333,321.6143986399999,211.92479979999985,135,1.8518518518518519,7,0.1865234375,0.80029296875,0.0205078125,0.14823529411764705,0.6182277219217566,13.90322927299751,0.06156893074512482,8.320882797241211,1.00634765625,1.0,1.0,nan,1.0,0.45304954051971436,0.41257306933403015,0.22523778676986694,0.0,0.3618638515472412,-0.21566401422023773,0.11962750554084778,0,0.79296875,,,,,,,,,,
88,,17,0,0.5882352941176471,0.5,0.25,0.8571428571428571,0.3333333333333333,286.8671996500001,250.09600279999987,124,1.7096774193548387,6,0.17919921875,0.80126953125,0.02197265625,0.14210526315789473,0.650608647463292,7.124603543939709,0.022586558014154434,9.583195686340332,1.00537109375,1.0,0.0,nan,1.0,0.4594596028327942,0.40622615814208984,0.24199031293392181,0.0,0.36186182498931885,-0.2060154378414154,0.1354144811630249,0,0.76953125,,,,,,,,,,
89,,17,0,0.7058823529411765,0.25,0.75,0.8888888888888888,0.8888888888888888,329.5720015100002,253.37280211999988,149,2.0134228187919465,10,0.16748046875,0.82177734375,0.01953125,0.14617169373549885,0.5449702358970143,11.64233110532787,-0.09146346151828766,14.474305152893066,1.0029296875,0.8,nan,1.0,1.0,0.43359917402267456,0.38923653960227966,0.23968614637851715,0.0,0.36174121499061584,-0.2513939142227173,0.11906340718269348,0,0.76123046875,,,,,,,,,,
90,,18,0,0.6666666666666666,0.75,0.5,1.0,0.3333333333333333,353.1200025599999,306.8160016399999,146,1.643835616438356,8,0.12939453125,0.8583984375,0.01806640625,0.18115942028985507,0.6813497560789008,8.199233259742014,0.059693511575460434,6.577728271484375,1.0029296875,1.0,nan,1.0,1.0,0.3986828327178955,0.3453250825405121,0.18346741795539856,0.0,0.3614252805709839,-0.28212159872055054,0.006746150553226471,0,0.78662109375,,,,,,,,,,
91,,19,0,0.7368421052631579,0.7142857142857143,0.3333333333333333,0.8888888888888888,0.25,359.09679759999983,228.36320339999995,161,2.1739130434782608,9,0.21630859375,0.8427734375,0.02099609375,0.13717693836978131,0.5495613373718561,15.666824708210408,0.0769752487540245,9.85102653503418,1.00634765625,1.0,0.75,nan,1.0,0.4337384104728699,0.39054691791534424,0.21582412719726562,0.0,0.36108994483947754,-0.25644993782043457,0.1659511923789978,0,0.80615234375,,,,,,,,,,
92,,18,0,0.7777777777777778,0.5,0.8333333333333334,1.0,0.6666666666666666,358.8984000000001,264.4248010000001,164,2.0548780487804876,8,0.17333984375,0.826171875,0.0234375,0.18095238095238095,0.5925737185898304,15.320767806666929,0.0959329903125763,11.449661254882812,1.0029296875,1.0,1.0,1.0,nan,0.38234442472457886,0.3955879509449005,0.22704437375068665,0.0,0.3606368601322174,-0.2334558665752411,0.1254320740699768,0,0.841796875,,,,,,,,,,
93,,18,0,0.7222222222222222,0.5,0.6,1.0,1.0,338.41360028,238.96400020000002,150,2.14,10,0.18408203125,0.84228515625,0.01953125,0.16701902748414377,0.6963815817764984,13.175449069917347,0.08504245430231094,12.846497535705566,1.0029296875,1.0,1.0,1.0,nan,0.3975098729133606,0.3838808536529541,0.21233373880386353,0.0,0.3606730103492737,-0.22280016541481018,0.13612835109233856,0,0.79443359375,,,,,,,,,,
94,,19,0,0.6842105263157895,0.6666666666666666,0.25,0.8888888888888888,0.6666666666666666,352.82559967,284.88639779999994,157,1.6369426751592357,6,0.13330078125,0.826171875,0.0234375,0.1898238747553816,0.6040320959532037,10.25948873890961,-0.019601449370384216,9.149744033813477,1.00244140625,1.0,nan,1.0,0.8,0.3297007381916046,0.3858392834663391,0.18600474298000336,0.0,0.3610233664512634,-0.2690334618091583,0.11754603683948517,0,0.8720703125,,,,,,,,,,
