player_yaw,player_pitch,target_dist,ideal_yaw,ideal_pitch,yaw_error,pitch_error,on_ground,out_w,out_a,out_s,out_d,out_sprint,out_left_click,out_right_click
80.5,6.99,2.894,80.06,2.39,-0.44,-4.6,0,1,0,0,0,0,0,0
79.06,7.61,2.763,79.94,-0.0,0.88,-7.61,0,1,0,0,0,0,0,1
78.24,6.58,2.846,79.97,-0.0,1.73,-6.58,0,1,0,0,0,0,0,0
78.86,5.14,3.018,79.96,-0.0,1.1,-5.14,1,1,0,0,0,0,1,0
79.47,4.22,3.065,79.99,-0.0,0.52,-4.22,1,1,0,0,0,0,0,0
79.27,3.91,3.087,79.97,-0.0,0.7,-3.91,1,1,0,0,0,0,0,0
79.47,2.78,3.1,79.96,-0.0,0.49,-2.78,1,1,0,0,0,0,0,0
79.58,1.44,3.032,79.94,-0.0,0.37,-1.44,1,1,0,0,0,0,0,0
79.58,1.34,2.961,79.92,-0.0,0.34,-1.34,1,1,0,0,0,0,0,0
78.44,3.5,2.787,79.95,-0.0,1.51,-3.5,1,1,0,0,0,0,0,0
78.03,5.04,2.395,80.17,-0.0,2.14,-5.04,0,1,0,0,0,0,0,0
78.24,5.96,2.329,80.39,2.75,2.15,-3.21,0,1,0,0,0,0,1,1
77.83,6.68,2.363,80.64,14.8,2.81,8.12,0,1,0,0,0,0,0,0
77.83,6.58,2.469,80.6,17.33,2.78,10.75,0,1,0,0,0,0,0,0
77.83,6.58,2.536,80.59,17.96,2.76,11.38,0,1,0,0,0,0,0,0
77.73,6.58,2.589,80.58,13.53,2.86,6.95,0,1,0,0,0,0,0,0
77.01,6.89,2.631,80.59,7.67,3.58,0.78,0,1,0,0,0,0,0,0
77.73,5.55,2.648,80.83,1.81,3.11,-3.74,0,1,0,0,0,0,0,0
78.24,5.14,2.686,81.08,-0.0,2.84,-5.14,0,1,0,0,0,0,0,0
78.96,4.11,2.724,81.24,-0.0,2.28,-4.11,0,0,0,0,0,0,0,0
79.47,4.63,2.825,81.37,-0.0,1.9,-4.63,0,0,0,0,0,0,0,0
79.47,4.83,2.784,81.52,-0.0,2.05,-4.83,1,0,0,0,0,0,0,0
-17.15,-0.87,5.631,-11.97,-0.0,5.18,0.87,1,1,0,0,1,0,0,0
-20.86,1.19,5.178,-14.58,-0.0,6.27,-1.19,1,1,0,0,1,0,1,0
-21.68,1.29,4.716,-17.51,-0.0,4.17,-1.29,1,1,0,0,1,0,0,0
-22.81,1.29,4.26,-20.97,-0.0,1.84,-1.29,1,1,0,0,1,0,1,0
-22.81,0.88,4.529,-21.58,2.3,1.23,1.42,0,1,0,0,1,0,0,0
-29.8,2.21,4.562,-22.37,5.78,7.43,3.57,0,1,0,0,1,0,0,0
-36.48,2.32,4.542,-23.2,8.27,13.29,5.95,0,1,0,0,1,0,1,0
-38.95,2.21,4.475,-24.05,9.84,14.9,7.62,0,1,0,0,1,0,0,0
-42.24,2.52,4.348,-25.04,10.52,17.2,8.0,0,1,0,0,1,0,1,0
-39.67,1.29,4.17,-25.99,10.28,13.68,8.99,0,1,0,0,1,0,0,0
-39.26,2.11,3.948,-26.87,8.97,12.39,6.85,0,1,0,0,0,0,1,0
-35.35,2.52,3.682,-27.57,6.39,7.79,3.87,0,1,0,0,0,0,0,0
-31.03,3.14,3.386,-28.15,2.2,2.88,-0.94,0,1,0,0,0,0,1,0
-24.86,3.04,3.078,-28.75,-0.0,-3.88,-3.04,1,1,0,0,0,0,0,0
-22.19,5.91,2.663,-29.42,-0.0,-7.23,-5.91,1,1,0,0,0,0,1,0
-24.15,6.33,3.316,-29.86,0.69,-5.72,-5.64,0,1,0,0,0,0,0,0
-27.74,8.69,3.549,-30.04,2.87,-2.3,-5.82,0,1,0,0,0,0,0,0
-29.59,9.31,3.729,-30.15,3.6,-0.56,-5.71,0,1,0,0,0,0,1,0
-30.93,11.36,4.213,-30.41,1.29,0.52,-10.07,0,1,0,0,0,0,0,0
-28.36,9.31,4.751,-30.58,-0.0,-2.22,-9.31,0,1,0,0,0,0,1,0
-29.29,7.97,5.302,-30.64,-0.0,-1.35,-7.97,0,1,0,0,0,0,0,0
-29.9,5.2,5.824,-30.73,-0.0,-0.83,-5.2,1,1,0,0,0,0,0,0
-16.33,0.98,5.986,-21.36,-0.0,-5.03,-0.98,1,1,1,0,0,0,0,0
-14.07,0.88,5.7,-19.38,-0.0,-5.31,-0.88,1,1,1,0,0,0,1,0
-13.04,1.39,5.291,-17.0,-0.0,-3.96,-1.39,1,1,1,0,0,0,0,0
-9.96,1.19,4.875,-14.32,-0.0,-4.37,-1.19,1,1,1,0,0,0,1,0
-5.64,0.98,4.443,-11.17,-0.0,-5.53,-0.98,1,1,1,0,0,0,0,0
-1.84,1.49,4.721,-11.27,2.06,-9.43,0.57,0,1,1,0,0,0,1,0
0.43,2.11,4.755,-10.74,5.44,-11.17,3.33,0,1,1,0,0,0,0,0
1.87,2.93,4.732,-10.13,7.86,-11.99,4.93,0,1,1,0,0,0,1,0
2.69,3.04,4.663,-9.5,9.38,-12.18,6.35,0,1,1,0,0,0,0,0
-0.19,4.48,4.537,-8.93,10.04,-8.74,5.57,0,1,1,0,0,0,1,0
-2.97,4.99,4.356,-8.2,9.8,-5.23,4.81,0,1,1,0,0,0,0,0
-5.02,5.5,4.124,-7.65,8.56,-2.63,3.05,0,1,0,0,0,0,1,0
-5.84,5.3,3.849,-7.22,6.1,-1.37,0.8,0,1,0,0,0,0,0,0
-8.11,5.71,3.544,-6.85,2.09,1.26,-3.62,0,1,0,0,0,0,0,0
-8.11,5.71,3.247,-5.9,-0.0,2.2,-5.71,1,1,0,0,0,0,0,0
-7.7,6.02,2.847,-4.78,-0.0,2.92,-6.02,1,1,0,0,0,0,0,0
-4.61,6.02,2.446,-1.72,-0.0,2.9,-6.02,1,1,0,0,0,0,1,0
-4.3,7.25,2.005,2.54,-0.0,6.84,-7.25,1,1,0,0,0,0,0,0
-4.51,9.1,2.33,7.03,0.98,11.54,-8.12,0,1,0,0,0,0,1,0
-3.38,12.29,2.633,9.67,1.36,13.05,-10.93,0,1,0,0,0,0,0,0
-1.01,13.83,2.947,11.06,-0.0,12.07,-13.83,0,1,0,0,0,0,1,0
5.57,12.49,3.245,12.21,-0.0,6.64,-12.49,0,1,0,0,0,0,0,1
12.35,8.79,3.566,12.39,-0.0,0.03,-8.79,0,1,0,0,0,0,1,0
14.1,5.61,3.901,12.54,-0.0,-1.56,-5.61,0,0,0,0,0,0,0,0
12.56,4.89,4.149,12.31,-0.0,-0.25,-4.89,1,1,0,0,0,0,0,0
10.81,4.68,4.244,12.09,-0.0,1.28,-4.68,1,1,0,0,0,0,0,0
8.65,4.37,4.183,10.67,-0.0,2.02,-4.37,1,1,0,0,1,0,0,0
7.11,2.62,4.086,8.55,-0.0,1.44,-2.62,1,1,0,0,1,0,0,0
4.33,2.42,3.907,5.87,-0.0,1.54,-2.42,1,1,0,0,1,0,1,0
2.79,2.52,3.676,2.77,-0.0,-0.02,-2.52,1,1,0,0,1,0,0,0
-0.4,3.86,3.401,-1.05,-0.0,-0.66,-3.86,1,1,0,0,1,0,0,0
-6.46,6.33,3.089,-4.97,-0.0,1.49,-6.33,1,1,0,0,1,0,0,0
-8.62,7.97,2.779,-7.96,-0.0,0.66,-7.97,1,1,0,0,1,0,0,0
-10.47,9.51,2.416,-8.12,-0.0,2.35,-9.51,1,1,0,0,0,0,1,0
-10.68,9.72,1.99,-6.74,-0.0,3.94,-9.72,1,1,0,0,0,0,0,0
-14.79,11.57,2.31,-1.4,3.9,13.39,-7.67,0,1,0,0,0,0,1,0
-19.11,14.35,2.758,2.39,6.84,21.5,-7.5,0,1,0,0,0,0,0,0
-14.58,15.27,3.24,4.96,6.3,19.54,-8.97,0,1,0,0,0,0,1,0
-4.2,13.52,3.732,6.49,4.48,10.69,-9.04,0,1,0,0,0,0,0,1
6.6,11.26,4.206,7.5,2.37,0.9,-8.89,0,1,0,0,0,0,1,0
10.6,7.66,4.628,8.22,0.19,-2.39,-7.47,0,1,0,0,0,0,0,0
9.47,5.09,4.996,8.65,-0.0,-0.83,-5.09,0,1,0,0,0,0,0,0
9.17,3.96,5.303,8.95,-0.0,-0.21,-3.96,0,1,0,0,0,0,0,0
10.81,3.65,5.579,9.19,-0.0,-1.62,-3.65,0,0,0,0,0,0,0,0
12.97,3.24,5.81,9.62,-0.0,-3.35,-3.24,1,0,1,0,0,0,0,0
12.15,4.06,5.882,10.76,-0.0,-1.38,-4.06,1,1,1,0,0,0,0,0
15.44,1.7,5.83,12.3,-0.0,-3.14,-1.7,1,1,1,0,0,0,0,0
19.04,1.49,5.669,14.16,-0.0,-4.87,-1.49,1,1,1,0,0,0,1,0
21.09,1.6,5.457,16.22,-0.0,-4.87,-1.6,1,1,1,0,0,0,0,0
21.4,2.83,5.232,18.3,-0.0,-3.1,-2.83,1,1,1,0,0,0,1,0
23.04,2.83,5.005,20.58,-0.0,-2.47,-2.83,1,1,1,0,0,0,0,0
25.92,3.65,4.788,23.0,-0.0,-2.92,-3.65,1,1,1,0,0,0,0,0
28.8,3.34,4.568,25.61,-0.0,-3.2,-3.34,1,1,1,0,0,0,1,0
30.45,3.65,4.356,28.32,-0.0,-2.12,-3.65,1,1,1,0,0,0,0,0
32.5,3.34,4.099,31.32,-0.0,-1.18,-3.34,1,1,1,0,0,0,1,0
32.81,4.68,3.846,34.66,-0.0,1.85,-4.68,1,1,1,0,0,0,0,0
38.57,4.27,3.612,38.47,-0.0,-0.09,-4.27,1,1,1,0,0,0,1,0
47.41,4.17,3.392,42.74,-0.0,-4.67,-4.17,1,1,1,0,0,0,0,0
51.11,4.89,3.183,47.25,-0.0,-3.86,-4.89,1,1,1,0,0,0,0,0
59.44,3.04,3.026,51.23,-0.0,-8.21,-3.04,1,1,1,0,0,0,1,0
59.54,5.09,2.808,55.98,-0.0,-3.56,-5.09,1,1,1,0,0,0,0,0
57.49,6.53,2.572,57.15,-0.0,-0.34,-6.53,1,1,0,0,1,0,0,0
57.18,6.74,2.436,55.69,-0.0,-1.49,-6.74,1,0,0,0,1,0,1,0
57.08,6.22,2.33,52.66,-0.0,-4.41,-6.22,1,0,0,0,1,0,0,0
54.81,5.2,2.856,49.99,-0.0,-4.83,-5.2,1,1,0,0,0,0,0,0
53.07,1.91,3.386,48.88,-0.0,-4.18,-1.91,1,1,0,0,0,0,0,0
49.36,-0.36,3.901,48.41,-0.0,-0.96,0.36,1,1,0,0,0,0,0,0
44.12,-2.62,4.372,48.23,-0.0,4.11,2.62,1,1,0,0,0,0,0,0
44.33,-6.22,4.793,48.42,-0.0,4.09,6.22,1,1,0,0,0,0,0,0
47.0,-7.35,5.154,48.68,-0.0,1.68,7.35,1,1,0,0,0,0,1,0
48.03,-5.91,5.457,48.89,-0.0,0.87,5.91,1,1,0,0,0,0,0,0
48.13,-2.72,5.706,49.07,-0.0,0.94,2.72,1,1,0,0,0,0,0,0
48.34,-1.69,5.898,49.17,-0.0,0.83,1.69,1,1,0,0,0,0,0,0
27.36,0.98,5.876,33.95,-0.0,6.59,-0.98,1,1,0,0,1,0,0,0
25.41,1.19,5.675,32.14,-0.0,6.73,-1.19,1,1,0,0,1,0,1,0
23.66,1.08,5.47,30.24,-0.0,6.58,-1.08,1,1,0,0,1,0,0,0
22.94,0.88,5.262,28.25,-0.0,5.3,-0.88,1,1,0,0,1,0,1,0
21.4,1.19,5.057,26.14,-0.0,4.74,-1.19,1,1,0,0,1,0,0,0
20.58,0.98,4.849,23.9,-0.0,3.32,-0.98,1,1,0,0,1,0,1,0
17.49,1.49,4.646,21.5,-0.0,4.01,-1.49,1,1,0,0,1,0,0,0
16.88,1.39,4.444,18.97,-0.0,2.1,-1.39,1,1,0,0,1,0,1,0
14.92,1.29,4.245,16.27,-0.0,1.35,-1.29,1,1,0,0,1,0,0,0
11.22,1.39,4.037,13.88,-0.0,2.66,-1.39,1,1,0,0,1,0,1,0
7.52,1.39,3.828,11.36,-0.0,3.84,-1.39,1,1,0,0,1,0,0,0
1.35,1.7,3.572,10.36,-0.0,9.0,-1.7,1,1,0,0,1,0,1,0
-2.04,1.6,3.257,9.61,-0.0,11.65,-1.6,1,1,0,0,1,0,0,0
-2.45,1.49,3.797,14.12,2.75,16.58,1.25,0,1,0,0,1,0,1,0
-5.95,2.62,4.016,16.98,6.58,22.93,3.95,0,1,0,0,1,0,0,0
-7.18,4.89,4.156,19.5,9.05,26.68,4.17,0,1,0,0,1,0,1,0
-7.18,5.61,4.256,21.49,10.35,28.68,4.75,0,1,0,0,1,0,0,0
-0.6,5.81,4.284,23.46,10.69,24.06,4.87,0,1,0,0,1,0,1,0
16.16,3.76,4.245,25.26,10.09,9.11,6.34,0,1,0,0,1,0,0,0
27.36,5.4,4.151,26.91,8.52,-0.45,3.12,0,1,0,0,1,0,0,0
28.8,6.74,4.002,28.75,5.87,-0.05,-0.87,0,1,0,0,0,0,0,0
27.05,7.97,3.812,30.69,1.95,3.64,-6.02,0,1,0,0,0,0,0,0
26.23,8.07,3.616,32.92,-0.0,6.68,-8.07,1,1,0,0,0,0,1,0
29.62,7.15,3.291,35.68,-0.0,6.05,-7.15,1,1,0,0,0,0,0,0
35.07,7.46,2.902,39.53,-0.0,4.46,-7.46,1,1,0,0,0,0,1,0
41.86,7.35,2.481,44.5,-0.0,2.64,-7.35,1,1,0,0,0,0,0,0
45.46,8.59,2.095,50.5,-0.0,5.04,-8.59,1,1,0,0,0,0,1,0
48.44,9.2,1.694,58.81,-0.0,10.37,-9.2,1,1,0,0,0,0,0,0
49.98,11.36,2.093,67.24,5.03,17.26,-6.34,0,1,0,0,0,0,1,0
53.89,12.29,2.28,73.16,11.8,19.27,-0.49,0,1,0,0,0,0,0,0
57.08,14.45,2.694,75.18,11.62,18.1,-2.82,0,1,0,0,0,0,1,0
63.45,11.88,3.105,75.56,8.87,12.11,-3.01,0,1,0,0,0,0,0,0
68.9,11.26,3.494,75.29,5.4,6.39,-5.86,0,1,0,0,0,0,1,0
73.42,7.97,3.887,74.64,1.9,1.21,-6.07,0,0,0,0,0,0,0,0
75.27,6.02,4.245,73.91,-0.0,-1.37,-6.02,0,1,0,0,0,0,0,0
75.68,4.48,4.56,73.23,-0.0,-2.45,-4.48,0,1,0,0,0,0,0,0
74.14,5.09,4.822,72.68,-0.0,-1.46,-5.09,0,1,0,0,0,0,0,0
74.24,4.99,5.028,72.13,-0.0,-2.12,-4.99,1,1,0,0,0,0,0,0
72.5,4.37,5.07,70.46,-0.0,-2.04,-4.37,1,1,0,0,1,0,0,0
70.54,3.14,5.037,68.21,-0.0,-2.34,-3.14,1,1,0,0,1,0,0,0
66.23,2.32,4.926,65.63,-0.0,-0.59,-2.32,1,1,0,0,1,0,0,0
64.27,1.39,4.738,62.81,-0.0,-1.46,-1.39,1,1,0,0,1,0,0,0
59.95,1.7,4.481,59.67,-0.0,-0.29,-1.7,1,1,0,0,1,0,0,0
58.72,1.8,4.172,56.23,-0.0,-2.49,-1.8,1,1,0,0,1,0,0,0
55.53,2.21,3.821,52.33,-0.0,-3.2,-2.21,1,1,0,0,1,0,0,0
54.09,2.32,3.406,49.06,-0.0,-5.04,-2.32,1,1,0,0,0,0,0,0
51.11,3.14,2.947,46.18,-0.0,-4.93,-3.14,1,1,0,0,0,0,1,0
45.25,4.27,2.453,43.08,-0.0,-2.17,-4.27,1,1,0,0,0,0,0,0
38.16,6.63,1.999,40.17,-0.0,2.01,-6.63,1,1,0,0,0,0,1,0
34.25,6.94,1.511,37.1,-0.0,2.85,-6.94,1,1,0,0,0,0,0,0
31.78,9.62,1.813,35.88,5.69,4.09,-3.93,0,1,0,0,0,0,1,0
34.66,9.2,1.9,34.95,14.23,0.28,5.03,0,1,0,0,0,0,0,0
38.88,10.64,1.895,34.35,20.78,-4.53,10.13,0,1,0,0,0,0,0,1
42.68,9.2,1.881,33.79,24.91,-8.89,15.71,0,1,0,0,0,0,0,0
42.27,9.92,2.114,35.04,19.16,-7.23,9.24,0,1,0,0,0,0,0,0
38.26,9.51,2.406,36.23,11.03,-2.03,1.51,0,1,0,0,0,0,0,0
35.18,8.9,2.775,37.01,3.1,1.84,-5.8,0,0,0,0,0,0,0,0
37.75,7.46,3.22,37.55,-0.0,-0.2,-7.46,0,0,0,0,0,0,1,0
42.06,4.99,3.683,37.99,-0.0,-4.07,-4.99,0,1,0,0,0,0,0,0
43.2,3.96,4.154,38.34,-0.0,-4.86,-3.96,1,1,0,0,0,0,1,1
42.48,3.86,4.417,38.47,-0.0,-4.01,-3.86,1,1,0,0,0,0,0,0
44.43,2.52,4.67,38.59,-0.0,-5.84,-2.52,1,1,0,0,0,0,1,1
43.71,3.45,4.792,38.53,-0.0,-5.18,-3.45,1,1,0,0,0,0,0,0
43.5,2.83,4.829,38.39,-0.0,-5.12,-2.83,1,1,0,0,0,0,1,0
42.37,3.04,4.773,38.21,-0.0,-4.17,-3.04,1,1,0,0,0,0,0,0
42.48,2.52,4.617,38.06,-0.0,-4.41,-2.52,1,1,0,0,0,0,1,0
42.27,2.52,4.352,37.85,-0.0,-4.42,-2.52,1,1,0,0,0,0,0,0
42.27,2.21,4.006,37.67,-0.0,-4.6,-2.21,1,1,0,0,0,0,1,0
40.73,2.62,3.601,37.37,-0.0,-3.36,-2.62,1,1,0,0,0,0,0,0
38.36,3.86,3.976,37.31,2.14,-1.05,-1.72,0,1,0,0,0,0,1,0
35.48,6.94,4.071,37.3,6.17,1.81,-0.77,0,1,0,0,0,0,0,0
36.41,7.97,4.09,37.24,8.99,0.83,1.02,0,1,0,0,0,0,1,0
38.67,9.82,4.044,37.25,10.77,-1.42,0.95,0,1,0,0,0,0,0,0
38.77,11.88,3.928,37.18,11.59,-1.59,-0.29,0,1,0,0,0,0,1,0
38.77,11.98,3.753,37.17,11.39,-1.6,-0.59,0,1,0,0,0,0,0,0
38.77,10.54,3.517,37.31,10.05,-1.46,-0.49,0,1,0,0,0,0,1,0
36.41,9.31,3.232,37.32,7.26,0.91,-2.05,0,1,0,0,0,0,0,0
36.92,7.97,2.911,37.38,2.53,0.45,-5.44,0,1,0,0,0,0,1,0
38.47,6.94,2.589,37.54,-0.0,-0.92,-6.94,1,1,0,0,0,0,0,0
39.19,6.63,2.213,37.31,-0.0,-1.88,-6.63,1,1,0,0,0,0,1,0
39.19,7.97,2.947,37.32,1.44,-1.87,-6.53,0,1,0,0,0,0,0,0
40.11,8.69,3.433,37.5,2.18,-2.61,-6.51,0,1,0,0,0,0,1,1
40.42,8.69,3.881,37.64,1.54,-2.78,-7.15,0,1,0,0,0,0,0,1
40.42,8.28,4.449,37.77,-0.0,-2.65,-8.28,0,1,0,0,0,0,1,0
39.91,6.12,4.98,37.82,-0.0,-2.09,-6.12,0,1,0,0,0,0,0,0
40.01,4.27,5.467,37.81,-0.0,-2.2,-4.27,0,1,0,0,0,0,1,0
39.49,2.93,5.891,37.73,-0.0,-1.76,-2.93,0,1,0,0,0,0,0,0
24.48,2.01,5.934,28.83,-0.0,4.35,-2.01,1,1,0,0,1,0,0,0
22.63,1.8,5.609,26.62,-0.0,3.99,-1.8,1,1,0,0,1,0,0,0
20.27,2.62,5.242,24.24,-0.0,3.97,-2.62,1,1,0,0,1,0,0,0
18.83,2.62,5.568,23.71,1.49,4.88,-1.14,0,1,0,0,1,0,0,0
16.57,2.83,5.673,23.2,4.38,6.63,1.55,0,1,0,0,1,0,0,0
14.72,2.93,5.683,22.5,5.03,7.78,2.1,0,1,0,0,1,0,0,0
11.84,3.55,5.663,21.75,4.14,9.91,0.59,0,1,0,0,1,0,0,0
10.6,3.76,5.618,20.95,2.25,10.34,-1.51,0,1,0,0,1,0,0,0
10.6,3.76,5.554,20.04,-0.0,9.44,-3.76,0,1,0,0,1,0,0,0
11.94,3.24,5.486,19.22,-0.0,7.28,-3.24,0,1,0,0,0,0,0,0
12.25,3.24,5.419,18.56,-0.0,6.31,-3.24,0,1,0,0,0,0,0,0
12.97,2.32,5.35,17.91,-0.0,4.94,-2.32,0,1,0,0,0,0,0,0
13.89,2.01,5.286,17.35,-0.0,3.45,-2.01,1,1,0,0,0,0,1,0
15.03,1.49,5.045,16.86,-0.0,1.84,-1.49,1,1,0,0,0,0,0,0
15.03,2.73,4.723,16.62,-0.0,1.59,-2.73,1,1,0,0,0,0,0,0
14.92,3.34,4.378,16.41,-0.0,1.48,-3.34,1,1,0,0,0,0,0,0
14.61,4.58,4.028,16.23,-0.0,1.62,-4.58,1,1,0,0,0,0,0,0
14.82,4.78,3.627,16.04,-0.0,1.22,-4.78,1,1,0,0,0,0,0,0
14.92,5.3,3.239,15.95,-0.0,1.03,-5.3,1,1,0,0,0,0,1,0
15.95,5.71,2.867,15.74,-0.0,-0.21,-5.71,1,1,0,0,0,0,0,0
16.36,6.02,2.584,15.48,-0.0,-0.88,-6.02,1,1,0,0,0,0,1,0
16.88,6.02,2.291,15.22,-0.0,-1.65,-6.02,1,1,0,0,0,0,0,0
15.54,7.35,2.049,14.84,-0.0,-0.7,-7.35,1,1,0,0,0,0,1,0
15.64,7.35,1.402,14.12,-0.0,-1.52,-7.35,0,1,0,0,0,0,0,0
16.67,7.97,1.41,13.98,-0.0,-2.69,-7.97,0,1,0,0,0,0,1,0
15.54,9.62,1.469,13.83,-0.0,-1.71,-9.62,0,1,0,0,0,0,0,0
15.33,10.54,2.025,14.17,-0.0,-1.17,-10.54,0,1,0,0,0,0,1,0
15.44,10.95,2.587,14.35,-0.0,-1.09,-10.95,0,1,0,0,0,0,0,0
15.54,10.95,3.21,14.46,-0.0,-1.08,-10.95,0,1,0,0,0,0,1,0
16.98,7.05,3.8,14.47,-0.0,-2.51,-7.05,0,1,0,0,0,0,0,0
17.39,2.83,4.369,14.51,-0.0,-2.88,-2.83,0,0,0,0,0,0,1,0
16.57,-3.75,4.896,14.59,-0.0,-1.98,3.75,0,1,0,0,0,0,0,0
15.54,-5.29,5.391,14.64,-0.0,-0.9,5.29,0,0,0,0,0,0,1,0
-1.12,1.39,5.913,14.68,-0.0,15.79,-1.39,0,0,0,0,0,0,0,0
3.82,7.15,5.757,9.04,-0.0,5.22,-7.15,1,1,0,0,0,0,0,1
3.82,7.15,5.437,8.93,-0.0,5.11,-7.15,1,1,0,0,0,0,0,1
2.69,9.31,5.008,9.07,-0.0,6.39,-9.31,1,1,0,0,0,0,0,1
2.89,9.82,4.626,9.18,-0.0,6.28,-9.82,1,1,0,0,0,0,0,1
3.72,7.97,4.269,9.33,-0.0,5.62,-7.97,1,1,0,0,0,0,0,1
3.82,7.66,3.817,9.55,-0.0,5.73,-7.66,1,1,0,0,0,0,0,0
4.54,8.49,3.327,10.06,-0.0,5.52,-8.49,1,1,0,0,0,0,0,0
5.36,9.0,2.806,10.91,-0.0,5.55,-9.0,1,1,0,0,0,0,1,0
8.03,8.9,2.266,11.88,-0.0,3.85,-8.9,1,1,0,0,0,0,0,0
13.07,10.34,1.774,13.08,-0.0,0.0,-10.34,1,1,0,0,0,0,1,0
16.36,11.57,2.448,12.4,4.28,-3.96,-7.29,0,1,0,0,0,0,0,0
18.93,12.91,2.874,11.77,6.91,-7.16,-6.0,0,1,0,0,0,0,1,0
21.61,13.52,3.339,11.18,6.31,-10.43,-7.21,0,1,0,0,0,0,0,0
20.89,13.32,3.82,10.6,4.49,-10.29,-8.82,0,1,0,0,0,0,1,1
16.98,14.14,4.278,10.09,2.4,-6.89,-11.74,0,1,0,0,0,0,0,0
15.33,8.28,4.691,9.68,0.23,-5.66,-8.05,0,1,0,0,0,0,1,0
11.43,5.09,5.046,9.37,-0.0,-2.06,-5.09,0,1,0,0,0,0,0,0
9.58,4.48,5.345,9.01,-0.0,-0.56,-4.48,0,1,0,0,0,0,1,0
9.06,4.37,5.594,8.83,-0.0,-0.23,-4.37,0,1,0,0,0,0,0,0
8.86,4.17,5.777,8.69,-0.0,-0.17,-4.17,1,1,0,0,0,0,1,0
8.34,1.91,5.766,8.59,-0.0,0.25,-1.91,1,1,0,0,0,0,0,0
5.26,1.49,5.667,7.63,-0.0,2.37,-1.49,1,1,0,0,1,0,1,0
0.53,1.49,5.475,6.12,-0.0,5.59,-1.49,1,1,0,0,1,0,0,0
-3.48,2.11,5.2,4.28,-0.0,7.76,-2.11,1,1,0,0,1,0,0,0
-6.15,2.01,4.858,2.16,-0.0,8.31,-2.01,1,1,0,0,1,0,0,0
-6.98,2.73,4.473,-0.3,-0.0,6.67,-2.73,1,1,0,0,1,0,0,0
-6.87,2.21,4.798,-0.78,1.77,6.1,-0.44,0,1,0,0,1,0,0,0
-8.52,2.52,4.868,-1.39,5.15,7.13,2.63,0,1,0,0,1,0,0,0
-9.03,2.52,4.877,-2.07,7.51,6.97,4.99,0,1,0,0,1,0,0,0
-12.84,3.76,4.825,-2.85,8.99,9.99,5.23,0,1,0,0,1,0,0,0
-12.42,3.65,4.715,-3.76,9.6,8.67,5.95,0,1,0,0,1,0,0,0
-10.99,3.45,4.547,-4.58,9.35,6.4,5.9,0,1,0,0,0,0,0,0
-8.62,2.83,4.326,-5.38,8.12,3.24,5.29,0,1,0,0,0,0,0,0
-7.9,3.04,4.075,-6.46,5.74,1.44,2.7,0,1,0,0,0,0,0,0
-7.59,3.14,3.806,-8.12,1.93,-0.53,-1.2,0,1,0,0,0,0,0,0
-7.59,3.65,3.551,-10.48,-0.0,-2.89,-3.65,1,1,0,0,0,0,0,0
-8.0,4.27,3.192,-13.57,-0.0,-5.57,-4.27,1,1,0,0,0,0,0,0
-9.03,5.09,2.813,-17.61,-0.0,-8.58,-5.09,1,1,0,0,0,0,0,0
-10.78,6.33,2.441,-22.83,-0.0,-12.05,-6.33,1,1,0,0,0,0,1,0
-12.01,6.53,2.049,-29.91,-0.0,-17.9,-6.53,1,1,0,0,0,0,0,0
-19.72,10.23,2.843,-36.66,3.68,-16.94,-6.56,0,1,0,0,0,0,0,0
-27.54,12.29,3.54,-38.59,5.59,-11.06,-6.7,0,1,0,0,0,0,0,0
-42.86,20.0,4.233,-39.17,4.96,3.69,-15.04,0,1,0,0,0,0,0,0
-43.78,18.15,4.881,-39.07,3.51,4.71,-14.64,0,1,0,0,0,0,0,0
-41.31,14.45,5.502,-38.77,1.86,2.55,-12.59,0,1,0,0,0,0,1,1
-28.36,1.6,5.994,-31.48,-0.0,-3.12,-1.6,1,1,1,0,0,0,0,0
-28.77,2.11,5.588,-31.14,-0.0,-2.37,-2.11,1,1,1,0,0,0,0,0
-28.77,2.11,5.172,-30.79,-0.0,-2.02,-2.11,1,1,1,0,0,0,0,0
-28.77,2.52,4.736,-30.37,-0.0,-1.6,-2.52,1,1,1,0,0,0,0,0
-27.74,2.11,5.044,-32.71,2.01,-4.97,-0.1,0,1,1,0,0,0,0,0
-28.16,3.04,5.111,-34.52,5.12,-6.36,2.08,0,1,1,0,0,0,0,0
-28.87,3.24,5.142,-36.19,7.27,-7.32,4.02,0,1,1,0,0,0,0,0
-29.49,4.17,5.124,-37.67,8.55,-8.18,4.38,0,1,1,0,0,0,1,0
-32.47,4.78,5.063,-39.11,9.0,-6.63,4.21,0,1,1,0,0,0,0,0
-35.35,5.09,4.953,-40.41,8.61,-5.06,3.52,0,1,1,0,0,0,0,0
-38.23,5.09,4.793,-41.71,7.35,-3.48,2.26,0,1,1,0,0,0,1,0
-40.08,4.58,4.589,-43.07,5.11,-2.99,0.53,0,1,0,0,0,0,0,0
-41.01,4.78,4.356,-44.56,1.7,-3.55,-3.08,0,1,0,0,0,0,0,0
-41.01,4.89,4.113,-46.24,-0.0,-5.24,-4.89,1,1,0,0,0,0,0,0
-42.96,5.81,3.758,-48.4,-0.0,-5.44,-5.81,1,1,0,0,0,0,0,0
