tick,player_x,player_y,player_z,player_yaw,player_pitch,on_ground,my_vx,my_vz,my_hurt,target_x,target_y,target_z,target_dist,tgt_vx,tgt_vz,tgt_hurt,out_w,out_a,out_s,out_d,out_sprint,out_left_click,out_right_click
308,409081.40413546126,80.9097305414223,5083.021366711419,4.215,22.413,0,-0.0106,0.0483,4,409081.56327160494,80.61805555555554,5086.488040123457,3.483,0.0617,0.2932,6,1,0,0,0,0,0,0
309,409081.394527252,80.78113593879031,5083.065349894383,-1.234,17.889,0,-0.0096,0.044,3,409081.58384773665,80.7349537037037,5086.752443415638,3.692,0.0206,0.2644,5,0,0,0,0,0,0,0
310,409081.38578378136,80.57671322423234,5083.1053745920335,-0.514,9.664,0,-0.0087,0.04,2,409081.60442386835,80.85185185185185,5087.016846707818,3.927,0.0206,0.2644,4,0,0,0,0,0,1,0
311,409081.3779775515,80.29797895854058,5083.161396237438,1.645,3.187,0,-0.0078,0.056,1,409081.625,80.96875,5087.28125,4.181,0.0206,0.2644,3,1,0,0,0,0,0,0
312,409081.37017042644,80.0,5083.237846222833,-0.0,-0.514,1,-0.0078,0.0764,0,409081.6145833333,80.91666666666667,5087.385416666667,4.255,-0.0104,0.1042,2,1,0,0,0,0,1,0
313,409081.3630659425,80.0,5083.434815543557,-0.514,-1.439,1,-0.0071,0.197,0,409081.6041666666,80.86458333333334,5087.489583333334,4.153,-0.0104,0.1042,1,1,0,0,0,0,0,0
314,409081.3640430787,80.0,5083.669755391966,-2.262,-1.234,1,0.001,0.2349,0,409081.60069444444,80.68055555555556,5087.597222222223,3.993,-0.0035,0.1076,0,1,0,0,0,0,1,0
315,409081.36892760947,80.0,5083.925331232123,-3.907,-0.72,1,0.0049,0.2556,0,409081.59722222225,80.49652777777777,5087.704861111111,3.819,-0.0035,0.1076,0,1,0,0,0,0,0,0
316,409081.3775199636,80.0,5084.191972220636,-4.729,0.514,1,0.0086,0.2666,0,409081.59606481483,80.33101851851852,5087.730324074074,3.561,-0.0012,0.0255,0,1,0,0,0,0,1,0
317,409081.3878663008,80.0,5084.464521355854,-5.757,2.673,1,0.0103,0.2725,0,409081.5949074074,80.16550925925927,5087.7557870370365,3.302,-0.0012,0.0255,0,1,0,0,0,0,0,0
318,409081.40054815664,80.0,5084.680556071107,-4.01,6.58,1,0.0127,0.216,0,409081.61535493826,80.11033950617285,5087.649691358024,2.979,0.0204,-0.1061,0,1,0,0,0,0,1,0
319,409081.41625977913,80.0,5084.925593983253,-3.393,10.384,1,0.0157,0.245,0,409081.6358024691,80.05516975308643,5087.543595679012,2.628,0.0204,-0.1061,0,1,0,0,0,0,0,0
320,409081.4288290085,80.0,5085.1330404803575,-1.645,14.702,1,0.0126,0.2074,10,409081.75720164605,80.03677983539096,5087.393647119341,2.285,0.1214,-0.1499,10,1,0,0,0,0,1,0
321,409081.28747128625,80.36,5084.768886355263,-1.337,17.478,0,-0.1414,-0.3642,9,409081.9735510974,80.23285322359398,5087.61659807956,2.932,0.2163,0.223,9,1,0,0,0,0,0,0
322,409081.2108761966,80.63440000534058,5084.595530504209,-5.243,19.534,0,-0.0766,-0.1734,8,409082.18990054866,80.42892661179698,5087.83954903978,3.395,0.2163,0.223,8,1,0,0,0,0,1,0
323,409081.14347758,80.82491201428223,5084.463148826489,-8.019,19.534,0,-0.0674,-0.1324,7,409082.3036836991,80.59845107453133,5087.997199359853,3.727,0.1138,0.1577,7,1,0,0,0,0,0,0
324,409081.08569010714,80.9332137851529,5084.367908176853,-12.029,16.038,0,-0.0578,-0.0952,6,409082.41746684955,80.76797553726567,5088.154849679926,4.018,0.1138,0.1577,6,1,0,0,0,0,1,0
325,409081.0331035053,80.96094952114596,5084.281239183187,-13.982,10.281,0,-0.0526,-0.0867,5,409082.4762278997,80.82448369151045,5088.25948311995,4.234,0.0588,0.1046,5,0,0,0,0,0,0,0
326,409080.9852496963,80.9097305414223,5084.202370396677,-14.291,4.01,0,-0.0479,-0.0789,4,409082.5349889499,80.88099184575523,5088.364116559975,4.441,0.0588,0.1046,4,0,0,0,0,0,1,0
327,409080.94652344775,80.78113593879031,5084.149590295058,-16.141,1.439,0,-0.0387,-0.0528,3,409082.56499263324,80.78524456383683,5088.41982770665,4.567,0.03,0.0557,3,1,0,0,0,0,0,0
328,409080.91834169417,80.57671322423234,5084.126032168448,-19.431,-0.411,0,-0.0282,-0.0236,2,409082.5949963166,80.68949728191842,5088.475538853325,4.663,0.03,0.0557,2,1,0,0,0,0,1,0
329,409080.90116975637,80.29797895854058,5084.128611036629,-20.973,-1.645,0,-0.0172,0.0026,1,409082.6049975444,80.45966485461229,5088.473275902216,4.67,0.01,-0.0023,1,1,0,0,0,0,0,0
330,409080.89464044117,80.0,5084.1523977304405,-21.796,-2.365,1,-0.0065,0.0238,0,409082.61499877216,80.22983242730615,5088.471012951108,4.654,0.01,-0.0023,0,1,0,0,0,0,0,0
331,409080.9358230569,80.0,5084.292335276125,-21.899,-2.365,1,0.0412,0.1399,0,409082.625,80.0,5088.46875,4.505,0.01,-0.0023,0,1,0,0,0,0,0,0
332,409081.00579597446,80.0,5084.486887149984,-22.104,-1.645,1,0.07,0.1946,0,409082.5833333333,80.0,5088.354166666667,4.177,-0.0417,-0.1146,0,1,0,0,0,0,0,0
333,409081.09185086563,80.0,5084.711111651699,-22.104,-1.337,1,0.0861,0.2242,0,409082.49305555556,80.0,5088.121527777778,3.687,-0.0903,-0.2326,0,1,0,0,0,0,0,0
334,409081.18668651546,80.0,5084.951537410106,-24.983,0.206,1,0.0948,0.2404,0,409082.40277777775,80.0,5087.888888888889,3.179,-0.0903,-0.2326,0,1,0,0,0,0,0,0
335,409081.2922296096,80.0,5085.198227563627,-26.422,1.542,1,0.1055,0.2467,10,409082.3125,80.0,5087.65625,2.661,-0.0903,-0.2326,0,1,0,0,0,0,0,0
336,409081.22843576036,80.36,5085.017686721297,-23.03,4.729,0,-0.0638,-0.1805,9,409082.25,80.0,5087.5,2.708,-0.0625,-0.1562,0,1,0,0,0,0,0,0
337,409081.20357133535,80.63440000534058,5084.94254580118,-20.562,7.505,0,-0.0249,-0.0751,8,409082.1875,80.0,5087.34375,2.671,-0.0625,-0.1562,0,1,0,0,0,0,0,0
338,409081.19890969264,80.82491201428223,5084.925374905155,-19.74,12.954,0,-0.0047,-0.0172,7,409082.2083333333,80.0,5087.166666666667,2.593,0.0208,-0.1771,10,1,0,0,0,0,0,0
339,409081.20749364624,80.9332137851529,5084.933726734177,-23.235,16.45,0,0.0086,0.0084,6,409082.3472222222,80.11458333333333,5087.184027777778,2.652,0.1389,0.0174,9,1,0,0,0,0,0,0
340,409081.21753256227,80.96094952114596,5084.957130326585,-25.189,18.198,0,0.01,0.0234,5,409082.5023148148,80.28472222222221,5087.258101851852,2.721,0.1551,0.0741,8,1,0,0,0,0,0,0
341,409081.2230138106,80.9097305414223,5084.9699086884075,-23.544,15.627,0,0.0055,0.0128,4,409082.7098765432,80.50231481481481,5087.411651234568,2.888,0.2076,0.1535,7,0,0,0,0,0,1,0
342,409081.2230138106,80.78113593879031,5084.9815369980015,-26.834,11.309,0,0.0,0.0116,3,409082.9174382716,80.7199074074074,5087.565200617284,3.09,0.2076,0.1535,6,0,0,0,0,0,0,0
343,409081.23185303784,80.57671322423234,5085.009598837259,-31.255,7.094,0,0.0088,0.0281,2,409083.0491255144,80.79243827160494,5087.678883744856,3.236,0.1317,0.1137,5,1,0,0,0,0,1,0
344,409081.2530965076,80.29797895854058,5085.056909247249,-33.516,1.439,0,0.0212,0.0473,1,409083.18081275723,80.86496913580247,5087.792566872427,3.394,0.1317,0.1137,4,1,0,0,0,0,0,0
345,409081.278753725,80.0,5085.103969905836,-34.442,-1.542,1,0.0257,0.0471,0,409083.2767918382,80.77456275720165,5087.861711248285,3.492,0.096,0.0691,3,1,0,0,0,0,0,0
346,409081.37401478254,80.0,5085.25184777126,-34.956,-2.57,1,0.0953,0.1479,0,409083.3727709191,80.68415637860082,5087.930855624143,3.412,0.096,0.0691,2,1,0,0,0,0,0,0
347,409081.47810014035,80.0,5085.404677420036,-37.526,-0.617,1,0.1041,0.1528,0,409083.41518061276,80.45610425240055,5087.953903749429,3.234,0.0424,0.023,10,1,0,0,0,0,0,0
348,409081.58965130127,80.0,5085.5557779499195,-36.292,1.439,1,0.1116,0.1511,0,409083.4575903064,80.22805212620028,5087.976951874714,3.066,0.0424,0.023,9,1,0,0,0,0,1,0
349,409081.66213713086,80.0,5085.654075279228,-36.189,3.598,1,0.0725,0.0983,0,409083.6279768709,80.36036808413353,5088.192967916476,3.231,0.1704,0.216,8,1,0,0,0,0,0,1
350,409081.77681940986,80.0,5085.810537994604,-36.703,5.038,1,0.1147,0.1565,0,409083.79836343543,80.49268404206677,5088.4089839582375,3.329,0.1704,0.216,7,1,0,0,0,0,0,0
351,409081.89043828414,80.0,5085.963890492034,-37.218,6.169,1,0.1136,0.1534,0,409083.92807562364,80.64095602804451,5088.585155972159,3.381,0.1297,0.1762,6,1,0,0,0,0,0,0
352,409082.0046463085,80.0,5086.115518385304,-37.115,5.141,1,0.1142,0.1516,0,409084.05778781185,80.78922801402226,5088.76132798608,3.441,0.1297,0.1762,5,1,0,0,0,0,1,0
353,409082.1438345747,80.0,5086.299815044836,-37.732,1.851,1,0.1392,0.1843,0,409084.1531085412,80.83865200934817,5088.8929686573865,3.386,0.0953,0.1316,4,1,0,0,0,0,0,0
354,409082.2673501275,80.0,5086.4608659521755,-37.32,-3.187,1,0.1235,0.1611,0,409084.2484292706,80.88807600467408,5089.024609328693,3.359,0.0953,0.1316,3,1,0,0,0,0,1,0
355,409082.41193172423,80.0,5086.650070910293,-38.554,-3.29,1,0.1446,0.1892,0,409084.3010361804,80.78996733644938,5089.099739552462,3.193,0.0526,0.0751,2,1,0,0,0,0,0,0
356,409082.53859821183,80.0,5086.811642371649,-36.909,0.411,1,0.1267,0.1616,0,409084.35364309023,80.69185866822468,5089.1748697762305,3.059,0.0526,0.0751,1,1,0,0,0,0,1,0
357,409082.5294034803,80.0,5086.958600546254,-36.806,4.524,1,-0.0092,0.147,0,409084.38159539347,80.46123911214978,5089.21032985082,2.952,0.028,0.0355,0,0,0,0,1,0,0,0
358,409082.50578723726,80.0,5087.167406118126,-35.881,6.374,1,-0.0236,0.2088,10,409084.4095476967,80.23061955607488,5089.24578992541,2.828,0.028,0.0355,10,1,0,0,1,0,1,0
359,409082.3298037059,80.36,5086.785974984408,-35.778,6.066,0,-0.176,-0.3814,9,409084.5230317978,80.36207970404992,5089.39302661694,3.407,0.1135,0.1472,9,1,1,0,0,0,0,0
360,409082.2593636544,80.63440000534058,5086.581866742076,-34.853,5.141,0,-0.0704,-0.2041,8,409084.63651589886,80.49353985202495,5089.5402633084705,3.798,0.1135,0.1472,8,1,1,0,0,0,1,0
361,409082.2208365525,80.82491201428223,5086.400714229677,-32.591,2.776,0,-0.0385,-0.1812,7,409084.7055939326,80.64152656801663,5089.64142553898,4.088,0.0691,0.1012,7,1,1,0,0,0,0,0
362,409082.199474607,80.9332137851529,5086.257329346898,-31.563,0.72,0,-0.0214,-0.1434,6,409084.7746719663,80.78951328400831,5089.74258776949,4.336,0.0691,0.1012,6,1,0,0,0,0,1,0
363,409082.1933684896,80.96094952114596,5086.148541629129,-31.46,-0.0,0,-0.0061,-0.1088,5,409084.84375,80.9375,5089.84375,4.547,0.0691,0.1012,5,1,0,0,0,0,0,0
364,409082.2010784972,80.9097305414223,5086.071278237977,-33.311,0.72,0,0.0077,-0.0773,4,409084.84375,80.9375,5089.84375,4.606,0.0,0.0,4,1,0,0,0,0,0,0
365,409082.22208762454,80.78113593879031,5086.022240855402,-33.619,1.131,0,0.021,-0.049,3,409084.8541666667,80.82291666666667,5089.854166666667,4.649,0.0104,0.0104,3,1,0,0,0,0,0,0
366,409082.25529679586,80.57671322423234,5085.998824369749,-32.18,1.131,0,0.0332,-0.0234,2,409084.8645833334,80.70833333333334,5089.864583333334,4.666,0.0104,0.0104,2,1,0,0,0,0,1,0
367,409082.2990827733,80.29797895854058,5085.999063120555,-30.638,0.514,0,0.0438,0.0002,1,409084.84722222225,80.47222222222223,5089.847222222223,4.619,-0.0174,-0.0174,1,1,0,0,0,0,0,0
368,409082.36409521644,80.0,5086.005520868446,-28.684,1.028,1,0.065,0.0065,0,409084.8298611111,80.23611111111111,5089.829861111111,4.556,-0.0174,-0.0174,0,1,1,0,0,0,0,0
369,409082.5479331043,80.0,5086.047920142932,-27.965,1.337,1,0.1838,0.0424,0,409084.7511574074,80.1574074074074,5089.709490740741,4.276,-0.0787,-0.1204,0,1,1,0,0,0,0,0
370,409082.7725282736,80.0,5086.109122451343,-26.114,2.365,1,0.2246,0.0612,0,409084.6724537037,80.0787037037037,5089.58912037037,3.966,-0.0787,-0.1204,0,1,1,0,0,0,0,0
371,409083.0180887605,80.0,5086.184578485085,-23.132,2.57,1,0.2456,0.0755,0,409084.54205246916,80.05246913580247,5089.403163580247,3.562,-0.1304,-0.186,0,1,1,0,0,0,0,0
372,409083.2021797001,80.0,5086.342872574742,-21.076,3.393,1,0.1841,0.1583,0,409084.4116512346,80.02623456790124,5089.217206790123,3.119,-0.1304,-0.186,0,1,0,0,0,0,0,0
373,409083.34836159425,80.0,5086.5481644274205,-15.627,3.393,1,0.1462,0.2053,0,409084.26401748974,80.01748971193416,5088.998971193415,2.616,-0.1476,-0.2182,0,1,0,0,0,0,0,0
374,409083.4304182979,80.0,5086.738098278099,-15.113,5.141,1,0.0821,0.1899,10,409084.11638374487,80.00874485596708,5088.780735596707,2.155,-0.1476,-0.2182,0,1,0,0,0,0,0,0
375,409083.27532976086,80.36,5086.369464512163,-18.3,7.814,0,-0.1551,-0.3686,9,409083.9734224966,80.00582990397805,5088.603823731138,2.368,-0.143,-0.1769,0,1,0,0,0,0,0,0
376,409083.2325153606,80.63440000534058,5086.27288176462,-18.917,11.515,0,-0.0428,-0.0966,8,409083.8304612483,80.00291495198903,5088.426911865568,2.323,-0.143,-0.1769,10,1,0,0,0,0,0,0
377,409083.2107890848,80.82491201428223,5086.224966397748,-20.254,12.749,0,-0.0217,-0.0479,7,409083.7932241655,80.21027663465935,5088.638774577045,2.558,-0.0372,0.2119,9,1,0,0,0,0,1,1
378,409083.19779078313,80.9332137851529,5086.199745710467,-20.048,11.823,0,-0.013,-0.0252,6,409083.7559870827,80.41763831732968,5088.850637288522,2.758,-0.0372,0.2119,8,1,0,0,0,0,0,0
379,409083.1946933228,80.96094952114596,5086.2007188830785,-20.254,10.692,0,-0.0031,0.001,5,409083.73315805517,80.59092554488645,5089.0670915256815,2.94,-0.0228,0.2165,7,1,0,0,0,0,1,0
380,409083.2034977149,80.9097305414223,5086.224615869697,-16.038,7.814,0,0.0088,0.0239,4,409083.7103290276,80.76421277244322,5089.283545762841,3.104,-0.0228,0.2165,6,1,0,0,0,0,0,0
381,409083.21051928453,80.78113593879031,5086.262146249373,-12.029,4.935,0,0.007,0.0375,3,409083.70271935174,80.82197518162882,5089.449447175227,3.225,-0.0076,0.1659,5,1,0,0,0,0,1,0
382,409083.22218611045,80.57671322423234,5086.321218295853,-10.487,0.925,0,0.0117,0.0591,2,409083.6951096759,80.87973759081441,5089.615348587613,3.342,-0.0076,0.1659,4,1,0,0,0,0,0,0
383,409083.2331816228,80.29797895854058,5086.378521160405,-7.814,-1.028,0,0.011,0.0573,1,409083.6821564506,80.78440839387628,5089.722732391742,3.409,-0.013,0.1074,3,1,0,0,0,0,1,0
384,409083.2466166558,80.0,5086.455909676577,-7.094,-1.439,1,0.0134,0.0774,0,409083.6692032253,80.68907919693814,5089.830116195872,3.47,-0.013,0.1074,2,1,0,0,0,0,0,0
385,409083.256351433,80.0,5086.517612702632,-5.86,0.308,1,0.0097,0.0617,0,409083.6544688169,80.45938613129209,5089.876327463914,3.413,-0.0147,0.0462,10,1,0,0,0,0,0,1
386,409083.27454292023,80.0,5086.678030273905,-4.626,2.159,1,0.0182,0.1604,0,409083.63973440847,80.22969306564605,5089.922538731957,3.273,-0.0147,0.0462,9,1,0,0,0,0,0,0
387,409083.2946270143,80.0,5086.8925974502245,-4.421,3.496,1,0.0201,0.2146,0,409083.6764896056,80.36146204376404,5090.187942487971,3.337,0.0368,0.2654,8,1,0,0,0,0,1,0
388,409083.3153548092,80.0,5087.136761457759,-4.421,2.673,1,0.0207,0.2442,0,409083.7132448028,80.49323102188202,5090.453346243985,3.377,0.0368,0.2654,7,1,0,0,0,0,0,0
389,409083.3319071139,80.0,5087.343759911575,-4.01,1.131,1,0.0166,0.207,0,409083.7463298685,80.64132068125468,5090.666814162657,3.41,0.0331,0.2135,6,1,0,0,0,0,1,0
390,409083.34973200166,80.0,5087.583864024403,-4.626,-0.206,1,0.0178,0.2401,0,409083.7794149342,80.78941034062734,5090.880282081329,3.417,0.0331,0.2135,5,1,0,0,0,0,0,0
391,409083.36572297645,80.0,5087.789501313131,-5.141,-0.925,1,0.016,0.2056,0,409083.8125,80.9375,5091.09375,3.464,0.0331,0.2135,4,1,0,0,0,0,1,0
392,409083.3857739906,80.0,5088.028657845408,-4.421,-2.467,1,0.0201,0.2392,0,409083.8229166667,80.9375,5091.166666666667,3.304,0.0104,0.0729,3,1,0,0,0,0,0,0
393,409083.49102896656,80.0,5088.191604671788,-2.982,-2.056,1,0.1053,0.1629,0,409083.8402777778,80.82291666666667,5091.256944444444,3.193,0.0174,0.0903,2,1,1,0,0,0,1,0
394,409083.64494838484,80.0,5088.36772119812,-2.056,0.103,1,0.1539,0.1761,0,409083.8576388889,80.70833333333334,5091.347222222223,3.07,0.0174,0.0903,1,1,1,0,0,0,0,0
395,409083.67647705105,80.0,5088.445695069459,-3.084,3.084,1,0.0315,0.078,0,409083.875,80.59375,5091.4375,3.057,0.0174,0.0903,10,1,0,0,1,0,1,1
396,409083.5958411138,80.0,5088.493527834463,-6.58,4.832,1,-0.0806,0.0478,0,409083.875,80.39583333333333,5091.4375,2.984,0.0,0.0,9,0,0,0,1,0,0,0
397,409083.4709100216,80.0,5088.6213730037725,-9.15,5.346,1,-0.1249,0.1278,0,409083.8958333333,80.37847222222221,5091.645833333333,3.078,0.0208,0.2083,8,1,0,0,1,0,1,0
398,409083.3265664425,80.0,5088.796513378849,-11.72,5.038,1,-0.1443,0.1751,0,409083.9201388889,80.46064814814814,5091.878472222222,3.172,0.0243,0.2326,7,1,0,0,1,0,0,0
399,409083.17639055557,80.0,5089.000753153277,-15.936,3.701,1,-0.1502,0.2042,0,409083.94444444444,80.54282407407408,5092.111111111111,3.249,0.0243,0.2326,6,1,0,0,1,0,1,0
400,409083.0312259414,80.0,5089.225828744741,-18.917,0.72,1,-0.1452,0.2251,0,409083.962962963,80.67438271604938,5092.355324074074,3.334,0.0185,0.2442,5,1,0,0,1,0,0,0
401,409082.92651653744,80.0,5089.416257796084,-19.637,-2.056,1,-0.1047,0.1904,0,409083.98148148146,80.80594135802468,5092.5995370370365,3.449,0.0185,0.2442,4,1,0,0,1,0,1,0
402,409082.8136302388,80.0,5089.637617852496,-21.385,-3.804,1,-0.1129,0.2214,0,409083.99807098764,80.84979423868312,5092.785108024691,3.469,0.0166,0.1856,3,1,0,0,1,0,0,0
403,409082.72456626,80.0,5089.829172387922,-21.796,-4.421,1,-0.0891,0.1916,0,409084.0146604938,80.89364711934155,5092.9706790123455,3.512,0.0166,0.1856,2,1,0,0,1,0,1,0
404,409082.7669309051,80.0,5089.897511721349,-24.263,-2.673,1,0.0424,0.0683,0,409084.02019032923,80.79368141289437,5093.095036008231,3.525,0.0055,0.1244,1,0,1,0,0,0,0,0
405,409082.8793473181,80.0,5089.894562377112,-22.516,0.822,1,0.1124,-0.0029,0,409084.0238768862,80.52912094192958,5093.198774005487,3.537,0.0037,0.1037,0,0,1,0,0,0,1,0
406,409083.0607769382,80.0,5089.944257153647,-17.581,2.879,1,0.1814,0.0497,0,409084.02756344306,80.2645604709648,5093.302512002743,3.505,0.0037,0.1037,10,1,1,0,0,0,0,0
407,409083.27518796246,80.0,5090.031217836241,-14.496,5.243,1,0.2144,0.087,0,409084.0600422954,80.2909569806432,5093.430841335162,3.501,0.0325,0.1283,9,1,1,0,0,0,0,0
408,409083.5041338665,80.0,5090.144811071576,-7.916,4.524,1,0.2289,0.1136,0,409084.0925211477,80.31735349032161,5093.5591706675805,3.479,0.0325,0.1283,8,1,1,0,0,0,0,0
409,409083.73281862005,80.0,5090.285212117127,-4.318,4.01,1,0.2287,0.1404,0,409084.14501409844,80.48240232688107,5093.716530445054,3.489,0.0525,0.1574,7,1,1,0,0,0,0,0
410,409083.9562370807,80.0,5090.446621756666,0.617,2.776,1,0.2234,0.1614,0,409084.1975070492,80.64745116344054,5093.873890222527,3.496,0.0525,0.1574,6,1,1,0,0,0,0,0
411,409084.1691550942,80.0,5090.62765704089,0.72,2.365,1,0.2129,0.181,0,409084.2462546995,80.75455077562702,5093.999260148351,3.456,0.0487,0.1254,5,1,1,0,0,0,0,0
412,409084.3761972365,80.0,5090.819547306369,1.234,-0.514,1,0.207,0.1919,0,409084.29500234977,80.86165038781351,5094.124630074175,3.417,0.0487,0.1254,4,1,1,0,0,0,0,0
413,409084.53395293676,80.0,5090.976287209611,3.598,-3.29,1,0.1578,0.1567,0,409084.34375,80.96875,5094.25,3.419,0.0487,0.1254,3,1,1,0,0,0,0,0
414,409084.7062015932,80.0,5091.159254922895,4.729,-4.524,1,0.1722,0.183,0,409084.3541666667,80.91666666666667,5094.28125,3.273,0.0104,0.0312,2,1,1,0,0,0,0,0
415,409084.84678521566,80.0,5091.318280655056,9.973,-4.112,1,0.1406,0.159,0,409084.3715277778,80.71527777777779,5094.302083333333,3.105,0.0174,0.0208,1,1,1,0,0,0,0,0
416,409084.9675323372,80.0,5091.476778189386,15.216,-1.028,1,0.1207,0.1585,10,409084.3888888889,80.51388888888889,5094.322916666666,2.949,0.0174,0.0208,10,1,1,0,0,0,1,0
417,409084.9809778881,80.36,5090.990926470513,13.263,2.57,0,0.0134,-0.4859,9,409084.3946759259,80.45717592592592,5094.45486111111,3.515,0.0058,0.1319,9,1,0,0,1,0,0,1
418,409084.97132432583,80.63440000534058,5090.736195383694,7.916,5.552,0,-0.0097,-0.2547,8,409084.4004629629,80.40046296296296,5094.586805555555,3.9,0.0058,0.1319,8,1,0,0,1,0,1,0
419,409084.94179962436,80.82491201428223,5090.520069818112,1.234,5.655,0,-0.0295,-0.2161,7,409084.3919753086,80.5378086419753,5094.7453703703695,4.271,-0.0085,0.1586,7,1,0,0,1,0,0,0
420,409084.8961568125,80.9332137851529,5090.3413812865765,-2.982,2.982,0,-0.0456,-0.1787,6,409084.38348765427,80.67515432098764,5094.903935185184,4.599,-0.0085,0.1586,6,1,0,0,1,0,1,0
421,409084.8371923405,80.96094952114596,5090.198064759372,-4.524,0.411,0,-0.059,-0.1433,5,409084.375,80.8125,5095.0625,4.889,-0.0085,0.1586,5,1,0,0,1,0,0,0
422,409084.76664518303,80.9097305414223,5090.087409861453,-3.598,-0.514,0,-0.0705,-0.1107,4,409084.3645833333,80.86458333333333,5095.135416666667,5.064,-0.0104,0.0729,4,1,0,0,1,0,1,0
423,409084.68522621004,80.78113593879031,5090.006189694911,-1.851,-0.72,0,-0.0814,-0.0812,3,409084.3576388889,80.84722222222221,5095.215277777778,5.22,-0.0069,0.0799,3,1,0,0,1,0,0,0
424,409084.5933527722,80.57671322423234,5089.951245785064,1.131,-0.206,0,-0.0919,-0.0549,2,409084.35069444444,80.82986111111111,5095.295138888889,5.355,-0.0069,0.0799,2,1,0,0,1,0,1,0
425,409084.5092789379,80.29797895854058,5089.926722508353,4.421,1.131,0,-0.0841,-0.0245,1,409084.3587962963,80.6574074074074,5095.332175925926,5.419,0.0081,0.037,1,1,0,0,0,0,0,0
426,409084.44969375845,80.0,5089.924145763752,10.075,1.337,1,-0.0596,-0.0026,0,409084.36689814815,80.4849537037037,5095.3692129629635,5.467,0.0081,0.037,0,1,1,0,0,0,1,0
427,409084.46999986324,80.0,5090.030660917994,10.384,1.645,1,0.0203,0.1065,0,409084.36959876545,80.3233024691358,5095.319058641976,5.299,0.0027,-0.0502,0,1,1,0,0,0,0,0
428,409084.5549606443,80.0,5090.195788650738,9.767,1.953,1,0.085,0.1651,0,409084.3722993827,80.1616512345679,5095.268904320988,5.079,0.0027,-0.0502,0,1,1,0,0,0,1,0
429,409084.6763672323,80.0,5090.392119452466,10.075,1.851,1,0.1214,0.1963,0,409084.38361625513,80.10776748971193,5095.095936213992,4.714,0.0113,-0.173,0,1,1,0,0,0,0,0
430,409084.8171838567,80.0,5090.605831236903,12.954,1.851,1,0.1408,0.2137,0,409084.39493312757,80.05388374485597,5094.9229681069955,4.338,0.0113,-0.173,0,1,1,0,0,0,1,0
431,409084.96311324474,80.0,5090.83266773024,14.291,2.365,1,0.1459,0.2268,0,409084.3987054184,80.03592249657065,5094.688228737997,3.897,0.0038,-0.2347,0,1,1,0,0,0,0,0
432,409085.1092816406,80.0,5091.068229684735,14.599,2.982,1,0.1462,0.2356,0,409084.4024777092,80.01796124828533,5094.453489368998,3.458,0.0038,-0.2347,0,1,1,0,0,0,1,0
433,409085.2548938446,80.0,5091.308961619404,16.964,2.982,1,0.1456,0.2407,0,409084.41415180615,80.01197416552355,5094.187742912665,2.999,0.0117,-0.2657,0,1,1,0,0,0,0,0
434,409085.3637020283,80.0,5091.502569015618,18.609,4.524,1,0.1088,0.1936,10,409084.4258259031,80.00598708276178,5093.921996456333,2.595,0.0117,-0.2657,0,1,1,0,0,0,1,0
435,409085.5881164977,80.36,5091.120080906029,25.394,5.552,0,0.2244,-0.3825,9,409084.44013393536,80.00399138850786,5093.666747637555,2.816,0.0143,-0.2552,0,1,1,0,0,0,0,0
436,409085.6507405834,80.63440000534058,5091.01781143364,31.46,8.43,0,0.0626,-0.1023,8,409084.45444196765,80.00199569425394,5093.4114988187775,2.75,0.0143,-0.2552,10,1,0,0,0,0,1,0
437,409085.6944619285,80.82491201428223,5090.94650002143,29.712,10.59,0,0.0437,-0.0713,7,409084.42796131177,80.2096637961693,5093.545165879185,2.956,-0.0265,0.1337,9,1,0,0,0,0,0,0
438,409085.70570678177,80.9332137851529,5090.929695169632,28.993,11.515,0,0.0112,-0.0168,6,409084.4014806559,80.41733189808465,5093.678832939593,3.086,-0.0265,0.1337,8,1,0,0,0,0,1,0
439,409085.7036193287,80.96094952114596,5090.936706145303,25.497,10.692,0,-0.0021,0.007,5,409084.39265377057,80.59072126538977,5093.806721959729,3.177,-0.0088,0.1279,7,1,0,0,0,0,0,0
440,409085.7036193287,80.9097305414223,5090.936706145303,22.618,8.945,0,0.0,0.0,4,409084.38382688526,80.7641106326949,5093.934610979864,3.279,-0.0088,0.1279,6,0,0,0,0,0,0,0
441,409085.7036193287,80.78113593879031,5090.936706145303,22.104,4.421,0,0.0,0.0,3,409084.38088459015,80.82190708846326,5094.01890731991,3.354,-0.0029,0.0843,5,0,0,0,0,0,1,0
442,409085.6962578393,80.57671322423234,5090.954871180476,20.459,-0.308,0,-0.0074,0.0182,2,409084.37794229505,80.87970354423163,5094.103203659955,3.427,-0.0029,0.0843,4,1,0,0,0,0,0,0
443,409085.6873801317,80.29797895854058,5090.988672686726,22.002,-3.29,0,-0.0089,0.0338,1,409084.3977948634,80.78438569615442,5094.141719106637,3.441,0.0199,0.0385,3,1,0,0,0,0,1,0
444,409085.6697677179,80.0,5091.043061254289,21.385,-3.187,1,-0.0176,0.0544,0,409084.4176474317,80.6890678480772,5094.180234553318,3.447,0.0199,0.0385,2,1,0,0,0,0,0,0
